reservation_id,user_id,dessert_id,count,total_price,reserve_status,created_dt
23943,1172,36,1,17.52,PENDING,2026-02-17 16:25:00
23944,6,70,1,12.86,CANCELLED,2026-02-15 20:07:00
23945,37,85,1,9.18,CONFIRMED,2026-02-23 11:13:00
23946,672,36,1,17.52,PENDING,2026-02-11 17:47:00
23947,2442,166,1,4.27,PENDING,2026-02-24 20:54:00
23948,2925,166,1,4.27,CONFIRMED,2026-02-12 19:45:00
23949,3286,36,1,17.52,CONFIRMED,2026-02-20 08:21:00
23950,2763,171,1,15.18,PENDING,2026-02-21 23:54:00
23951,6424,36,1,17.52,CANCELLED,2026-02-17 07:07:00
23952,6589,36,1,17.52,CONFIRMED,2026-02-17 21:22:00
23953,9760,134,1,6.32,CONFIRMED,2026-02-14 20:02:00
23954,1141,141,1,4.72,CONFIRMED,2026-02-12 17:07:00
23955,6011,141,1,4.72,CONFIRMED,2026-02-15 05:38:00
23956,87,50,1,6.41,CONFIRMED,2026-02-20 14:13:00
23957,77,36,1,17.52,CONFIRMED,2026-02-24 18:33:00
23958,77,171,1,15.18,PENDING,2026-02-16 22:59:00
23959,42,138,1,7.72,CONFIRMED,2026-02-19 11:23:00
23960,9500,182,1,22.62,CANCELLED,2026-02-25 04:54:00
23961,3,42,1,14.17,CONFIRMED,2026-02-18 20:37:00
23962,485,141,1,4.72,PENDING,2026-02-19 00:52:00
23963,58,171,1,15.18,CONFIRMED,2026-02-24 12:33:00
23964,7316,36,1,17.52,CONFIRMED,2026-02-22 09:07:00
23965,193,171,1,15.18,CONFIRMED,2026-02-25 01:07:00
23966,52,159,1,29.53,CONFIRMED,2026-02-23 03:26:00
23967,72,6,1,17.88,CONFIRMED,2026-02-15 16:47:00
23968,23,78,1,23.03,CONFIRMED,2026-02-22 07:59:00
23969,6637,36,1,17.52,CONFIRMED,2026-02-23 05:51:00
23970,7751,36,1,17.52,CONFIRMED,2026-02-18 18:21:00
23971,8258,24,1,9.68,CONFIRMED,2026-02-24 14:20:00
23972,91,176,1,14.18,CONFIRMED,2026-02-24 07:16:00
23973,4679,141,1,4.72,CONFIRMED,2026-02-23 08:39:00
23974,1749,166,1,4.27,CONFIRMED,2026-02-23 17:34:00
23975,39,46,1,14.07,CONFIRMED,2026-02-19 04:51:00
23976,28,46,1,14.07,PENDING,2026-02-17 14:49:00
23977,4946,36,1,17.52,CONFIRMED,2026-02-20 22:47:00
23978,50,141,1,4.72,PENDING,2026-02-14 18:33:00
23979,9134,171,1,15.18,CONFIRMED,2026-02-23 19:19:00
23980,52,141,1,4.72,PENDING,2026-02-21 15:10:00
23981,1302,171,1,15.18,CONFIRMED,2026-02-17 14:16:00
23982,7,141,1,4.72,CANCELLED,2026-02-24 01:51:00
23983,19,129,1,28.11,CONFIRMED,2026-02-13 13:54:00
23984,35,176,1,14.18,CONFIRMED,2026-02-15 20:38:00
23985,6685,148,1,23.85,CONFIRMED,2026-02-23 16:05:00
23986,69,141,1,4.72,CONFIRMED,2026-02-13 15:22:00
23987,7683,36,1,17.52,CONFIRMED,2026-02-24 04:25:00
23988,70,129,1,28.11,CONFIRMED,2026-02-12 23:04:00
23989,7200,141,1,4.72,CONFIRMED,2026-02-13 13:03:00
23990,8797,171,1,15.18,CONFIRMED,2026-02-13 18:24:00
23991,5012,71,1,14.52,CONFIRMED,2026-02-18 14:51:00
23992,32,141,1,4.72,CONFIRMED,2026-02-18 01:49:00
23993,51,36,1,17.52,CONFIRMED,2026-02-21 06:19:00
23994,44,166,1,4.27,CONFIRMED,2026-02-11 23:32:00
23995,63,46,1,14.07,PENDING,2026-02-13 17:58:00
23996,9833,36,1,17.52,CONFIRMED,2026-02-22 07:58:00
23997,20,36,1,17.52,CONFIRMED,2026-02-20 18:15:00
23998,8342,36,1,17.52,PENDING,2026-02-19 08:51:00
23999,25,106,1,15.83,CONFIRMED,2026-02-11 11:26:00
24000,97,113,1,8.98,CONFIRMED,2026-02-23 23:24:00
24001,3221,36,1,17.52,CONFIRMED,2026-02-20 02:57:00
24002,92,46,1,14.07,CONFIRMED,2026-02-13 00:37:00
24003,7875,36,1,17.52,CANCELLED,2026-02-12 18:50:00
24004,1,36,1,17.52,CONFIRMED,2026-02-22 08:42:00
24005,98,109,1,5.74,PENDING,2026-02-15 03:51:00
24006,86,26,1,14.51,CONFIRMED,2026-02-10 17:44:00
24007,7551,36,1,17.52,CONFIRMED,2026-02-22 12:12:00
24008,1621,171,1,15.18,CONFIRMED,2026-02-22 21:25:00
24009,4535,36,1,17.52,CONFIRMED,2026-02-15 18:15:00
24010,2349,36,1,17.52,CONFIRMED,2026-02-13 06:19:00
24011,31,46,1,14.07,PENDING,2026-02-22 15:20:00
24012,9105,166,1,4.27,PENDING,2026-02-19 21:52:00
24013,7613,4,1,11.43,CONFIRMED,2026-02-12 00:33:00
24014,57,141,1,4.72,CONFIRMED,2026-02-22 21:00:00
24015,5704,36,1,17.52,CANCELLED,2026-02-13 19:30:00
24016,97,23,1,7.15,CONFIRMED,2026-02-24 16:12:00
24017,8820,141,1,4.72,CONFIRMED,2026-02-25 03:35:00
24018,6222,171,1,15.18,CONFIRMED,2026-02-21 13:44:00
24019,5203,141,1,4.72,CONFIRMED,2026-02-13 02:28:00
24020,34,51,1,23.84,CONFIRMED,2026-02-22 03:59:00
24021,6581,36,1,17.52,PENDING,2026-02-23 14:01:00
24022,5828,36,1,17.52,CONFIRMED,2026-02-16 06:25:00
24023,2764,43,1,16.63,PENDING,2026-02-18 18:37:00
24024,66,171,1,15.18,CONFIRMED,2026-02-11 09:09:00
24025,3596,36,1,17.52,CONFIRMED,2026-02-14 02:56:00
24026,2701,36,1,17.52,CONFIRMED,2026-02-19 23:17:00
24027,2825,166,1,4.27,CONFIRMED,2026-02-13 06:56:00
24028,6289,36,1,17.52,CONFIRMED,2026-02-10 13:24:00
24029,43,141,1,4.72,CONFIRMED,2026-02-24 02:52:00
24030,95,176,1,14.18,CANCELLED,2026-02-24 11:15:00
24031,28,50,1,6.41,CONFIRMED,2026-02-16 17:23:00
24032,36,74,1,3.49,CONFIRMED,2026-02-18 13:10:00
24033,7114,171,1,15.18,CONFIRMED,2026-02-18 03:54:00
24034,3719,36,1,17.52,CONFIRMED,2026-02-21 21:04:00
24035,52,152,1,16.70,CONFIRMED,2026-02-12 19:06:00
24036,2763,36,1,17.52,CONFIRMED,2026-02-19 14:52:00
24037,6823,141,1,4.72,CONFIRMED,2026-02-14 16:22:00
24038,43,46,1,14.07,CONFIRMED,2026-02-24 23:55:00
24039,6792,9,1,15.30,CONFIRMED,2026-02-14 11:58:00
24040,2861,36,1,17.52,CONFIRMED,2026-02-22 13:09:00
24041,14,46,1,14.07,CONFIRMED,2026-02-24 00:52:00
24042,7600,141,1,4.72,CONFIRMED,2026-02-21 18:20:00
24043,2503,87,1,16.81,CONFIRMED,2026-02-25 10:06:00
24044,3824,193,1,13.37,CONFIRMED,2026-02-15 08:32:00
24045,1816,36,1,17.52,CONFIRMED,2026-02-14 01:01:00
24046,6239,106,1,15.83,CONFIRMED,2026-02-21 19:02:00
24047,9,36,1,17.52,CONFIRMED,2026-02-23 02:05:00
24048,1396,36,1,17.52,CONFIRMED,2026-02-23 20:03:00
24049,35,1,1,19.62,CONFIRMED,2026-02-16 19:54:00
24050,93,113,1,8.98,PENDING,2026-02-16 06:46:00
24051,225,36,1,17.52,CONFIRMED,2026-02-22 06:46:00
24052,7437,36,1,17.52,CONFIRMED,2026-02-18 05:12:00
24053,74,36,1,17.52,PENDING,2026-02-24 22:08:00
24054,63,138,1,7.72,CONFIRMED,2026-02-24 17:30:00
24055,1577,141,1,4.72,PENDING,2026-02-13 00:10:00
24056,8849,36,1,17.52,CONFIRMED,2026-02-19 05:21:00
24057,8011,65,1,13.78,CONFIRMED,2026-02-21 19:17:00
24058,2491,36,1,17.52,CONFIRMED,2026-02-15 05:05:00
24059,8,95,1,28.82,PENDING,2026-02-23 20:18:00
24060,3917,36,1,17.52,PENDING,2026-02-22 03:28:00
24061,806,36,1,17.52,CONFIRMED,2026-02-12 04:45:00
24062,49,128,1,29.47,CONFIRMED,2026-02-23 17:29:00
24063,4739,171,1,15.18,CONFIRMED,2026-02-15 22:16:00
24064,9542,36,1,17.52,CANCELLED,2026-02-22 13:51:00
24065,3439,36,1,17.52,CONFIRMED,2026-02-13 23:29:00
24066,4449,141,1,4.72,CONFIRMED,2026-02-18 01:45:00
24067,84,168,1,18.62,CONFIRMED,2026-02-11 07:48:00
24068,40,171,1,15.18,CONFIRMED,2026-02-15 08:25:00
24069,840,166,1,4.27,CANCELLED,2026-02-25 10:30:00
24070,4445,171,1,15.18,CONFIRMED,2026-02-19 04:19:00
24071,8321,36,1,17.52,CONFIRMED,2026-02-24 15:59:00
24072,9270,171,1,15.18,PENDING,2026-02-15 14:54:00
24073,8063,141,1,4.72,CONFIRMED,2026-02-10 14:27:00
24074,5567,94,1,3.53,CONFIRMED,2026-02-25 07:32:00
24075,99,47,1,18.02,CONFIRMED,2026-02-11 16:14:00
24076,41,114,1,27.77,PENDING,2026-02-13 14:33:00
24077,40,46,1,14.07,CANCELLED,2026-02-10 16:34:00
24078,8409,36,1,17.52,CONFIRMED,2026-02-13 18:07:00
24079,43,165,1,6.18,CONFIRMED,2026-02-23 11:46:00
24080,667,171,1,15.18,PENDING,2026-02-16 20:49:00
24081,24,37,1,3.65,CONFIRMED,2026-02-19 14:38:00
24082,46,150,1,14.52,PENDING,2026-02-21 11:07:00
24083,76,36,1,17.52,CONFIRMED,2026-02-23 00:24:00
24084,36,36,1,17.52,CONFIRMED,2026-02-15 14:53:00
24085,5,36,1,17.52,CONFIRMED,2026-02-10 19:38:00
24086,2089,141,1,4.72,CONFIRMED,2026-02-18 12:56:00
24087,6588,171,1,15.18,CONFIRMED,2026-02-20 09:10:00
24088,8099,114,1,27.77,CONFIRMED,2026-02-13 15:18:00
24089,4862,166,1,4.27,CONFIRMED,2026-02-15 05:20:00
24090,1573,166,1,4.27,CONFIRMED,2026-02-24 23:55:00
24091,4914,93,1,24.24,CONFIRMED,2026-02-13 16:07:00
24092,49,171,1,15.18,CONFIRMED,2026-02-18 03:58:00
24093,6531,169,1,18.07,CONFIRMED,2026-02-24 00:42:00
24094,74,171,1,15.18,CONFIRMED,2026-02-14 15:56:00
24095,4681,36,1,17.52,CONFIRMED,2026-02-12 16:30:00
24096,4957,166,1,4.27,CONFIRMED,2026-02-20 08:14:00
24097,3110,166,1,4.27,CONFIRMED,2026-02-14 12:03:00
24098,3060,36,1,17.52,CONFIRMED,2026-02-14 03:49:00
24099,92,55,1,16.97,CONFIRMED,2026-02-18 07:42:00
24100,1340,171,1,15.18,CONFIRMED,2026-02-11 07:09:00
24101,29,95,1,28.82,CONFIRMED,2026-02-24 04:16:00
24102,3129,95,1,28.82,CONFIRMED,2026-02-20 14:27:00
24103,7922,171,1,15.18,PENDING,2026-02-23 21:04:00
24104,90,55,1,16.97,CONFIRMED,2026-02-13 13:07:00
24105,4462,166,1,4.27,CONFIRMED,2026-02-14 06:55:00
24106,7313,36,1,17.52,CONFIRMED,2026-02-12 10:57:00
24107,2205,141,1,4.72,CONFIRMED,2026-02-21 11:06:00
24108,99,171,1,15.18,CONFIRMED,2026-02-15 00:01:00
24109,1066,171,1,15.18,CONFIRMED,2026-02-23 12:03:00
24110,3461,162,1,18.91,CONFIRMED,2026-02-19 22:18:00
24111,2213,10,1,11.89,CONFIRMED,2026-02-22 15:44:00
24112,7588,46,1,14.07,CONFIRMED,2026-02-19 20:05:00
24113,14,169,1,18.07,PENDING,2026-02-16 09:32:00
24114,24,171,1,15.18,CONFIRMED,2026-02-24 11:49:00
24115,68,171,1,15.18,CONFIRMED,2026-02-13 07:44:00
24116,2611,171,1,15.18,PENDING,2026-02-16 18:25:00
24117,1346,36,1,17.52,CONFIRMED,2026-02-23 19:07:00
24118,7293,166,1,4.27,CONFIRMED,2026-02-20 13:55:00
24119,631,46,1,14.07,CONFIRMED,2026-02-14 04:05:00
24120,13,21,1,17.86,CONFIRMED,2026-02-23 18:59:00
24121,9156,36,1,17.52,CONFIRMED,2026-02-13 21:51:00
24122,5755,36,1,17.52,CONFIRMED,2026-02-14 19:34:00
24123,82,166,1,4.27,CANCELLED,2026-02-14 02:00:00
24124,7319,141,1,4.72,CONFIRMED,2026-02-23 08:21:00
24125,403,36,1,17.52,CANCELLED,2026-02-17 04:04:00
24126,1,25,1,19.78,CONFIRMED,2026-02-24 17:58:00
24127,9111,141,1,4.72,CONFIRMED,2026-02-14 12:01:00
24128,7448,36,1,17.52,CONFIRMED,2026-02-13 18:27:00
24129,8891,46,1,14.07,CONFIRMED,2026-02-15 15:39:00
24130,5150,36,1,17.52,CONFIRMED,2026-02-14 21:07:00
24131,41,166,1,4.27,CONFIRMED,2026-02-24 20:21:00
24132,9043,36,1,17.52,CONFIRMED,2026-02-20 13:00:00
24133,7175,141,1,4.72,CONFIRMED,2026-02-19 12:44:00
24134,7221,36,1,17.52,CONFIRMED,2026-02-22 02:15:00
24135,8705,36,1,17.52,CONFIRMED,2026-02-13 07:11:00
24136,4538,36,1,17.52,PENDING,2026-02-21 17:28:00
24137,11,46,1,14.07,CONFIRMED,2026-02-22 17:11:00
24138,34,18,1,5.67,CONFIRMED,2026-02-12 20:41:00
24139,3186,141,1,4.72,PENDING,2026-02-10 16:44:00
24140,3633,141,1,4.72,CONFIRMED,2026-02-22 21:05:00
24141,8072,36,1,17.52,CONFIRMED,2026-02-18 06:58:00
24142,21,193,1,13.37,CONFIRMED,2026-02-24 20:07:00
24143,7845,141,1,4.72,CONFIRMED,2026-02-24 08:29:00
24144,1790,166,1,4.27,CONFIRMED,2026-02-21 11:16:00
24145,4174,137,1,25.45,CONFIRMED,2026-02-21 13:30:00
24146,1617,92,1,22.52,CONFIRMED,2026-02-25 10:49:00
24147,3754,76,1,26.31,PENDING,2026-02-12 20:28:00
24148,9092,150,1,14.52,CONFIRMED,2026-02-19 17:28:00
24149,6523,166,1,4.27,CONFIRMED,2026-02-23 18:57:00
24150,7243,141,1,4.72,CONFIRMED,2026-02-10 13:41:00
24151,17,31,1,3.81,CONFIRMED,2026-02-21 14:11:00
24152,51,26,1,14.51,CONFIRMED,2026-02-22 01:56:00
24153,24,141,1,4.72,CONFIRMED,2026-02-10 18:24:00
24154,5470,36,1,17.52,CONFIRMED,2026-02-23 03:09:00
24155,9512,180,1,19.89,CONFIRMED,2026-02-12 22:14:00
24156,63,79,1,12.34,CANCELLED,2026-02-12 19:32:00
24157,3473,166,1,4.27,CONFIRMED,2026-02-12 17:06:00
24158,4,104,1,27.28,PENDING,2026-02-19 11:47:00
24159,22,166,1,4.27,PENDING,2026-02-11 20:38:00
24160,9583,46,1,14.07,CANCELLED,2026-02-20 02:20:00
24161,43,56,1,28.64,CONFIRMED,2026-02-14 13:19:00
24162,39,27,1,9.00,CONFIRMED,2026-02-11 12:04:00
24163,89,31,1,3.81,CANCELLED,2026-02-20 12:02:00
24164,82,57,1,7.33,PENDING,2026-02-14 14:15:00
24165,5319,36,1,17.52,CONFIRMED,2026-02-19 20:40:00
24166,7606,36,1,17.52,CONFIRMED,2026-02-24 01:46:00
24167,9724,36,1,17.52,CONFIRMED,2026-02-21 22:05:00
24168,3972,141,1,4.72,CONFIRMED,2026-02-16 19:31:00
24169,16,36,1,17.52,CONFIRMED,2026-02-22 06:54:00
24170,1355,166,1,4.27,CONFIRMED,2026-02-21 11:22:00
24171,9276,36,1,17.52,CONFIRMED,2026-02-19 20:33:00
24172,24,171,1,15.18,CONFIRMED,2026-02-13 08:58:00
24173,9265,36,1,17.52,CONFIRMED,2026-02-19 19:22:00
24174,4759,36,1,17.52,CONFIRMED,2026-02-19 18:34:00
24175,9156,14,1,9.38,CONFIRMED,2026-02-24 07:09:00
24176,2575,103,1,16.18,CANCELLED,2026-02-23 03:29:00
24177,7,65,1,13.78,CONFIRMED,2026-02-15 01:20:00
24178,46,144,1,23.89,CANCELLED,2026-02-16 16:10:00
24179,44,64,1,3.25,PENDING,2026-02-14 20:03:00
24180,3775,143,1,18.87,CONFIRMED,2026-02-20 15:05:00
24181,8726,36,1,17.52,CONFIRMED,2026-02-12 18:50:00
24182,26,166,1,4.27,CONFIRMED,2026-02-25 07:46:00
24183,34,71,1,14.52,CONFIRMED,2026-02-17 06:12:00
24184,2018,171,1,15.18,CONFIRMED,2026-02-17 05:31:00
24185,9821,36,1,17.52,CONFIRMED,2026-02-25 03:40:00
24186,8697,36,1,17.52,CONFIRMED,2026-02-23 00:02:00
24187,5844,141,1,4.72,CONFIRMED,2026-02-14 15:20:00
24188,1,23,1,7.15,CONFIRMED,2026-02-15 06:27:00
24189,93,141,1,4.72,CANCELLED,2026-02-21 18:13:00
24190,87,141,1,4.72,CONFIRMED,2026-02-25 00:03:00
24191,2829,63,1,27.24,PENDING,2026-02-25 00:19:00
24192,100,46,1,14.07,CONFIRMED,2026-02-21 07:43:00
24193,7127,171,1,15.18,CONFIRMED,2026-02-14 19:27:00
24194,9016,141,1,4.72,CONFIRMED,2026-02-18 12:05:00
24195,82,137,1,25.45,CONFIRMED,2026-02-13 01:18:00
24196,899,36,1,17.52,CONFIRMED,2026-02-21 18:40:00
24197,6784,189,1,16.13,CONFIRMED,2026-02-20 22:05:00
24198,78,166,1,4.27,CONFIRMED,2026-02-11 22:23:00
24199,8468,193,1,13.37,CONFIRMED,2026-02-18 13:57:00
24200,9754,171,1,15.18,CONFIRMED,2026-02-16 15:53:00
24201,5355,166,1,4.27,CONFIRMED,2026-02-20 00:04:00
24202,787,36,1,17.52,CONFIRMED,2026-02-23 21:40:00
24203,2,171,1,15.18,CANCELLED,2026-02-15 16:19:00
24204,17,50,1,6.41,CONFIRMED,2026-02-20 16:27:00
24205,4018,40,1,5.13,CONFIRMED,2026-02-21 13:11:00
24206,58,129,1,28.11,CONFIRMED,2026-02-15 08:50:00
24207,8706,36,1,17.52,CONFIRMED,2026-02-19 08:13:00
24208,4092,78,1,23.03,CONFIRMED,2026-02-25 02:23:00
24209,30,86,1,3.67,CONFIRMED,2026-02-18 19:25:00
24210,32,98,1,18.13,CONFIRMED,2026-02-20 21:08:00
24211,3154,141,1,4.72,CANCELLED,2026-02-11 15:34:00
24212,22,36,1,17.52,PENDING,2026-02-10 15:58:00
24213,3354,171,1,15.18,CONFIRMED,2026-02-15 17:18:00
24214,7852,141,1,4.72,CONFIRMED,2026-02-20 10:37:00
24215,63,166,1,4.27,CONFIRMED,2026-02-24 19:33:00
24216,65,141,1,4.72,CONFIRMED,2026-02-15 21:10:00
24217,96,172,1,15.37,CONFIRMED,2026-02-22 00:40:00
24218,49,166,1,4.27,CONFIRMED,2026-02-17 13:54:00
24219,9741,176,1,14.18,CONFIRMED,2026-02-15 16:16:00
24220,1058,116,1,10.98,CONFIRMED,2026-02-15 15:20:00
24221,37,141,1,4.72,CONFIRMED,2026-02-20 01:16:00
24222,12,171,1,15.18,CONFIRMED,2026-02-16 06:23:00
24223,13,189,1,16.13,CONFIRMED,2026-02-19 06:14:00
24224,2801,141,1,4.72,CONFIRMED,2026-02-11 17:42:00
24225,8568,166,1,4.27,CONFIRMED,2026-02-22 03:53:00
24226,5826,36,1,17.52,PENDING,2026-02-10 12:21:00
24227,7297,36,1,17.52,PENDING,2026-02-18 02:30:00
24228,2368,166,1,4.27,CONFIRMED,2026-02-16 20:21:00
24229,2890,133,1,12.62,CONFIRMED,2026-02-24 23:09:00
24230,9081,36,1,17.52,CONFIRMED,2026-02-10 23:52:00
24231,21,166,1,4.27,CONFIRMED,2026-02-12 18:15:00
24232,7796,171,1,15.18,CONFIRMED,2026-02-22 23:59:00
24233,4,91,1,5.44,CONFIRMED,2026-02-18 12:29:00
24234,50,166,1,4.27,CONFIRMED,2026-02-18 06:54:00
24235,89,179,1,4.52,CONFIRMED,2026-02-22 14:23:00
24236,80,171,1,15.18,CONFIRMED,2026-02-16 21:46:00
24237,2452,36,1,17.52,CONFIRMED,2026-02-11 13:33:00
24238,479,171,1,15.18,CONFIRMED,2026-02-12 23:20:00
24239,6,94,1,3.53,CONFIRMED,2026-02-17 04:30:00
24240,49,35,1,28.97,CONFIRMED,2026-02-17 17:02:00
24241,165,36,1,17.52,CANCELLED,2026-02-18 00:56:00
24242,8812,141,1,4.72,CONFIRMED,2026-02-13 14:59:00
24243,3508,141,1,4.72,CONFIRMED,2026-02-14 20:56:00
24244,3821,171,1,15.18,CONFIRMED,2026-02-25 04:01:00
24245,4,48,1,17.01,CONFIRMED,2026-02-19 20:45:00
24246,668,39,1,24.31,CONFIRMED,2026-02-23 16:52:00
24247,4805,36,1,17.52,CONFIRMED,2026-02-13 05:19:00
24248,3053,36,1,17.52,CONFIRMED,2026-02-20 19:05:00
24249,3455,44,1,3.43,CONFIRMED,2026-02-21 17:41:00
24250,88,65,1,13.78,CONFIRMED,2026-02-20 04:47:00
24251,3201,36,1,17.52,CONFIRMED,2026-02-24 12:46:00
24252,1021,36,1,17.52,CONFIRMED,2026-02-18 14:26:00
24253,480,75,1,17.80,CONFIRMED,2026-02-11 06:59:00
24254,6668,171,1,15.18,CONFIRMED,2026-02-16 17:51:00
24255,5932,36,1,17.52,PENDING,2026-02-16 21:07:00
24256,6408,166,1,4.27,PENDING,2026-02-19 03:04:00
24257,3756,36,1,17.52,CONFIRMED,2026-02-13 21:46:00
24258,72,166,1,4.27,CONFIRMED,2026-02-19 18:59:00
24259,76,36,1,17.52,CONFIRMED,2026-02-25 11:47:00
24260,7705,36,1,17.52,CONFIRMED,2026-02-23 06:18:00
24261,3765,166,1,4.27,CONFIRMED,2026-02-13 20:42:00
24262,15,131,1,5.28,PENDING,2026-02-22 10:00:00
24263,1649,141,1,4.72,CONFIRMED,2026-02-21 19:31:00
24264,36,37,1,3.65,CANCELLED,2026-02-15 01:07:00
24265,2076,36,1,17.52,PENDING,2026-02-24 19:30:00
24266,9059,171,1,15.18,CANCELLED,2026-02-19 22:36:00
24267,3326,36,1,17.52,CONFIRMED,2026-02-16 00:16:00
24268,2286,36,1,17.52,CONFIRMED,2026-02-21 05:17:00
24269,4510,36,1,17.52,PENDING,2026-02-11 11:10:00
24270,50,46,1,14.07,CONFIRMED,2026-02-14 05:11:00
24271,5075,125,1,16.22,CONFIRMED,2026-02-11 17:19:00
24272,6,36,1,17.52,CONFIRMED,2026-02-10 18:22:00
24273,4434,52,1,7.38,CONFIRMED,2026-02-11 18:18:00
24274,90,36,1,17.52,CONFIRMED,2026-02-17 21:25:00
24275,9407,46,1,14.07,PENDING,2026-02-18 05:20:00
24276,78,4,1,11.43,PENDING,2026-02-20 21:24:00
24277,4267,36,1,17.52,CONFIRMED,2026-02-23 13:51:00
24278,71,171,1,15.18,CONFIRMED,2026-02-15 13:40:00
24279,2363,36,1,17.52,CONFIRMED,2026-02-14 12:31:00
24280,1512,36,1,17.52,PENDING,2026-02-17 13:24:00
24281,12,32,1,16.91,CONFIRMED,2026-02-24 08:46:00
24282,3097,46,1,14.07,CONFIRMED,2026-02-22 12:48:00
24283,643,171,1,15.18,CONFIRMED,2026-02-15 09:21:00
24284,3525,36,1,17.52,CONFIRMED,2026-02-21 09:21:00
24285,1966,36,1,17.52,CONFIRMED,2026-02-23 19:07:00
24286,5928,36,1,17.52,CONFIRMED,2026-02-18 08:42:00
24287,5319,171,1,15.18,CONFIRMED,2026-02-19 04:48:00
24288,35,141,1,4.72,CONFIRMED,2026-02-24 01:07:00
24289,3149,36,1,17.52,PENDING,2026-02-15 19:20:00
24290,91,36,1,17.52,CONFIRMED,2026-02-17 09:25:00
24291,11,46,1,14.07,CONFIRMED,2026-02-11 18:41:00
24292,4708,171,1,15.18,CONFIRMED,2026-02-16 09:13:00
24293,8981,36,1,17.52,CONFIRMED,2026-02-16 00:12:00
24294,66,176,1,14.18,PENDING,2026-02-21 02:41:00
24295,71,36,1,17.52,CONFIRMED,2026-02-10 12:35:00
24296,1031,46,1,14.07,CONFIRMED,2026-02-23 23:44:00
24297,5593,36,1,17.52,CONFIRMED,2026-02-24 20:41:00
24298,8377,171,1,15.18,CONFIRMED,2026-02-18 10:39:00
24299,3705,36,1,17.52,CANCELLED,2026-02-16 00:47:00
24300,4832,166,1,4.27,CONFIRMED,2026-02-14 09:11:00
24301,47,91,1,5.44,CONFIRMED,2026-02-23 22:17:00
24302,3521,36,1,17.52,CONFIRMED,2026-02-20 10:40:00
24303,7763,36,1,17.52,CONFIRMED,2026-02-25 00:40:00
24304,5327,141,1,4.72,CONFIRMED,2026-02-25 04:48:00
24305,2437,141,1,4.72,CONFIRMED,2026-02-17 05:33:00
24306,4578,166,1,4.27,CONFIRMED,2026-02-16 23:30:00
24307,9503,36,1,17.52,CANCELLED,2026-02-18 09:58:00
24308,84,43,1,16.63,CONFIRMED,2026-02-23 01:31:00
24309,9561,132,1,8.73,PENDING,2026-02-18 04:31:00
24310,46,36,1,17.52,CONFIRMED,2026-02-12 14:01:00
24311,6427,113,1,8.98,CONFIRMED,2026-02-21 00:51:00
24312,9540,46,1,14.07,CANCELLED,2026-02-14 07:08:00
24313,6103,36,1,17.52,CONFIRMED,2026-02-10 14:06:00
24314,61,158,1,27.29,CONFIRMED,2026-02-14 08:48:00
24315,2814,36,1,17.52,CONFIRMED,2026-02-17 05:54:00
24316,41,113,1,8.98,CONFIRMED,2026-02-15 10:22:00
24317,33,151,1,18.90,CONFIRMED,2026-02-16 01:38:00
24318,1969,166,1,4.27,PENDING,2026-02-20 20:25:00
24319,96,171,1,15.18,CONFIRMED,2026-02-13 17:22:00
24320,9793,166,1,4.27,CONFIRMED,2026-02-23 05:40:00
24321,9,106,1,15.83,PENDING,2026-02-22 02:22:00
24322,44,171,1,15.18,CONFIRMED,2026-02-16 21:00:00
24323,54,40,1,5.13,CONFIRMED,2026-02-19 20:47:00
24324,18,114,1,27.77,CONFIRMED,2026-02-14 05:19:00
24325,3002,141,1,4.72,CONFIRMED,2026-02-15 10:23:00
24326,874,36,1,17.52,CONFIRMED,2026-02-13 13:25:00
24327,22,141,1,4.72,CONFIRMED,2026-02-21 11:43:00
24328,6212,36,1,17.52,CONFIRMED,2026-02-18 21:21:00
24329,3618,36,1,17.52,CONFIRMED,2026-02-23 00:04:00
24330,5364,36,1,17.52,CONFIRMED,2026-02-14 18:11:00
24331,2331,141,1,4.72,CONFIRMED,2026-02-22 20:42:00
24332,41,35,1,28.97,CONFIRMED,2026-02-14 13:37:00
24333,70,27,1,9.00,CONFIRMED,2026-02-21 03:06:00
24334,28,36,1,17.52,CONFIRMED,2026-02-23 20:03:00
24335,3005,141,1,4.72,CONFIRMED,2026-02-21 12:19:00
24336,5646,36,1,17.52,CONFIRMED,2026-02-16 02:53:00
24337,1352,36,1,17.52,CANCELLED,2026-02-20 18:52:00
24338,15,36,1,17.52,CONFIRMED,2026-02-20 00:33:00
24339,6541,166,1,4.27,CONFIRMED,2026-02-16 04:55:00
24340,4342,141,1,4.72,CONFIRMED,2026-02-21 00:59:00
24341,10,116,1,10.98,CONFIRMED,2026-02-25 09:50:00
24342,564,71,1,14.52,CONFIRMED,2026-02-19 20:30:00
24343,7087,141,1,4.72,CONFIRMED,2026-02-25 05:42:00
24344,33,4,1,11.43,CONFIRMED,2026-02-12 04:13:00
24345,81,46,1,14.07,CONFIRMED,2026-02-15 11:05:00
24346,9,171,1,15.18,CANCELLED,2026-02-15 14:25:00
24347,54,36,1,17.52,PENDING,2026-02-16 06:49:00
24348,8,27,1,9.00,PENDING,2026-02-11 19:42:00
24349,52,36,1,17.52,PENDING,2026-02-18 20:34:00
24350,81,142,1,9.25,CONFIRMED,2026-02-15 05:30:00
24351,172,36,1,17.52,PENDING,2026-02-20 15:19:00
